Title,CDID,CPIH division weights
RPI:Contribution to all items annual rate: - Tobacco,CZGI,
RPI:Contribution to monthly change in all items index: - Alcoholic drink,CZFS,
RPI:Contribution to monthly change in all items index: - Catering,CZFR,
RPI:Contribution to monthly change in all items index: - Clothing and footwear,CZFY,
RPI:Contribution to monthly change in all items index: - Fares and other travel,CZGB,
RPI:Contribution to monthly change in all items index: - Food,CZFQ,
RPI:Contribution to monthly change in all items index: - Fuel and Light,CZFV,
RPI:Contribution to monthly change in all items index: - Household goods,CZFW,
RPI:Contribution to monthly change in all items index: - Household services,CZFX,
RPI:Contribution to monthly change in all items index: - Housing,CZFU,
RPI:Contribution to monthly change in all items index: - Leisure goods,CZGC,
RPI:Contribution to monthly change in all items index: - Leisure services,CZGD,
RPI:Contribution to monthly change in all items index: - Motoring expenditure,CZGA,
RPI:Contribution to monthly change in all items index: - Personal goods and serv,CZFZ,
RPI:Contribution to monthly change in all items index: - Rounding effects,CZGE,
RPI:Contribution to monthly change in all items index: - Tobacco,CZFT,
RPI:One-person pensioner households index - All Items (excl housing) (Jan 87=100,CZIF,
RPI:Percentage change over 1 month - Alcohol and tobacco,CZES,
RPI:Percentage change over 1 month - Alcoholic drink,CZFE,
RPI:Percentage change over 1 month - All items,CZEQ,
RPI:Percentage change over 1 month - All items exc. MIPS + Council Tax,DOFY,
RPI:Percentage change over 1 month - All items exc. mortgage interest payments,CZFC,
RPI:Percentage change over 1 month - All items excluding food,CZFA,
RPI:Percentage change over 1 month - All items excluding housing,CZFB,
RPI:Percentage change over 1 month - All items excluding seasonal food,CZEZ,
RPI:Percentage change over 1 month - All Tobacco,CZFF,
RPI:Percentage change over 1 month - Catering,CZFD,
RPI:Percentage change over 1 month - Clothing and footwear,CZFK,
RPI:Percentage change over 1 month - Consumer durables,CZEW,
RPI:Percentage change over 1 month - Fares and other travel costs,CZFN,
RPI:Percentage change over 1 month - Food and catering,CZER,
RPI:Percentage change over 1 month - Food excluding seasonal,CZEY,
RPI:Percentage change over 1 month - Fuel and Light,CZFH,
RPI:Percentage change over 1 month - Household goods,CZFI,
RPI:Percentage change over 1 month - Household services,CZFJ,
RPI:Percentage change over 1 month - Housing,CZFG,
RPI:Percentage change over 1 month - Housing and household expenditure,CZET,
RPI:Percentage change over 1 month - Leisure goods,CZFO,
RPI:Percentage change over 1 month - Leisure services,CZFP,
RPI:Percentage change over 1 month - Motoring expenditure,CZFM,
RPI:Percentage change over 1 month - Personal expenditure,CZEU,
RPI:Percentage change over 1 month - Personal goods and services,CZFL,
RPI:Percentage change over 1 month - Seasonal food,CZEX,
RPI:Percentage change over 1 month - Travel and leisure,CZEV,
RPI:Percentage change over 12 months - Alcohol and tobacco,CZBK,
RPI:Percentage change over 12 months - Alcoholic drink,CZCF,
RPI:Percentage change over 12 months - All items exc MIPs and indirect taxes,CBZX,
RPI:Percentage change over 12 months - All items exc. MIPS + Council Tax,DOFZ,
RPI:Percentage change over 12 months - All items excluding food,CCYX,
RPI:Percentage change over 12 months - all items excluding housing,CZBI,
RPI:Percentage change over 12 months - All items excluding seasonal food,DOED,
RPI:Percentage change over 12 months - All Tobacco,CZCM,
RPI:Percentage change over 12 months - Audio-visual equipment,CZEI,
RPI:Percentage change over 12 months - Bacon,CDIO,
RPI:Percentage change over 12 months - Beef,CDIK,
RPI:Percentage change over 12 months - Beer,CZCG,
RPI:Percentage change over 12 months - beer off sales,CZCI,
RPI:Percentage change over 12 months - beer on sales,CZCH,
RPI:Percentage change over 12 months - Biscuits and cakes,CDIJ,
RPI:Percentage change over 12 months - Books and newspapers,CZEL,
RPI:Percentage change over 12 months - Bread,CCYZ,
RPI:Percentage change over 12 months - Bus and coach fares,CZEF,
RPI:Percentage change over 12 months - Butter,CDIT,
RPI:Percentage change over 12 months - Canteen meals,CZCD,
RPI:Percentage change over 12 months - Catering,CZCB,
RPI:Percentage change over 12 months - CD records and tapes,CZEJ,
RPI:Percentage change over 12 months - Cereals,CCZA,
RPI:Percentage change over 12 months - Cheese,CDIV,
RPI:Percentage change over 12 months - Chemists goods,CZDW,
RPI:Percentage change over 12 months - Children's outerwear,CZDR,
RPI:Percentage change over 12 months - Cigarettes,CZCN,
RPI:Percentage change over 12 months - Clothing and footwear,CZDO,
RPI:Percentage change over 12 months - Coal and solid fuels,CZCY,
RPI:Percentage change over 12 months - Coffee and other hot drinks,CBVL,
RPI:Percentage change over 12 months - Consumer durables,CZBO,
RPI:Percentage change over 12 months - Council tax & Rates,CZCS,
RPI:Percentage change over 12 months - Do-it yourself materials,CZCV,
RPI:Percentage change over 12 months - Domestic services,CZDM,
RPI:Percentage change over 12 months - Dwelling insurance & ground rent,CZCW,
RPI:Percentage change over 12 months - Eggs,CDIW,
RPI:Percentage change over 12 months - Electrical appliances,CZDF,
RPI:Percentage change over 12 months - Electricity,CZCZ,
RPI:Percentage change over 12 months - Entertainment and other recreation,CZEP,
RPI:Percentage change over 12 months - Fares and other travel costs,CZED,
RPI:Percentage change over 12 months - Fees and subscriptions,CZDN,
RPI:Percentage change over 12 months - Fish,CDIR,
RPI:Percentage change over 12 months - Food,CCYY,
RPI:Percentage change over 12 months - Food and catering,CZBJ,
RPI:Percentage change over 12 months - Food excluding seasonal,CZBQ,
RPI:Percentage change over 12 months - Footwear,CZDT,
RPI:Percentage change over 12 months - fresh fish,CDIS,
RPI:Percentage change over 12 months - fresh fruit,CZBZ,
RPI:Percentage change over 12 months - Fruit,CZBY,
RPI:Percentage change over 12 months - Fuel and Light,CZCX,
RPI:Percentage change over 12 months - Furnishings,CZDE,
RPI:Percentage change over 12 months - Furniture,CZDD,
RPI:Percentage change over 12 months - Gardening products,CZEM,
RPI:Percentage change over 12 months - Gas,CZDA,
RPI:Percentage change over 12 months - home-killed lamb,CDIM,
RPI:Percentage change over 12 months - Household consumables,CZDH,
RPI:Percentage change over 12 months - Household goods,CZDC,
RPI:Percentage change over 12 months - Household services,CZDJ,
RPI:Percentage change over 12 months - Housing,CZCP,
RPI:Percentage change over 12 months - Housing and household expenditure,CZBL,
RPI:Percentage change over 12 months - Lamb,CDIL,
RPI:Percentage change over 12 months - Leisure goods,CZEH,
RPI:Percentage change over 12 months - Leisure services,CZEN,
RPI:Percentage change over 12 months - Maintenance of motor vehicles,CZEA,
RPI:Percentage change over 12 months - Men's outerwear,CZDP,
RPI:Percentage change over 12 months - Milk fresh,CBVI,
RPI:Percentage change over 12 months - Milk products,CBVJ,
RPI:Percentage change over 12 months - Mortgage interest payments,CZCR,
RPI:Percentage change over 12 months - Motoring expenditure,CZDY,
RPI:Percentage change over 12 months - Oil and other fuels,CZDB,
RPI:Percentage change over 12 months - Oils and fats,CDIU,
RPI:Percentage change over 12 months - Other clothing,CZDS,
RPI:Percentage change over 12 months - Other foods,CZCA,
RPI:Percentage change over 12 months - other fresh vegetables,CZBX,
RPI:Percentage change over 12 months - Other household equipment,CZDG,
RPI:Percentage change over 12 months - Other meat,CDIQ,
RPI:Percentage change over 12 months - Other Tobacco,CZCO,
RPI:Percentage change over 12 months - Other travel costs,CZEG,
RPI:Percentage change over 12 months - Personal articles,CZDV,
RPI:Percentage change over 12 months - Personal expenditure,CZBM,
RPI:Percentage change over 12 months - Personal goods and services,CZDU,
RPI:Percentage change over 12 months - Personal services,CZDX,
RPI:Percentage change over 12 months - Pet care,CZDI,
RPI:Percentage change over 12 months - Petrol and oil,CZEB,
RPI:Percentage change over 12 months - Pork,CDIN,
RPI:Percentage change over 12 months - Postage,CZDK,
RPI:Percentage change over 12 months - Potatoes,CZBU,
RPI:Percentage change over 12 months - Poultry,CDIP,
RPI:Percentage change over 12 months - Purchase of motor vehicles,CZDZ,
RPI:Percentage change over 12 months - Rail fares,CZEE,
RPI:Percentage change over 12 months - Rent,CZCQ,
RPI:Percentage change over 12 months - Repairs and maintenance charge,CZCU,
RPI:Percentage change over 12 months - Restaurant meals,CZCC,
RPI:Percentage change over 12 months - Seasonal food,CZBP,
RPI:Percentage change over 12 months - Soft drinks,CZBR,
RPI:Percentage change over 12 months - Sugar and preserves,CZBS,
RPI:Percentage change over 12 months - Sweets and chocolates,CZBT,
RPI:Percentage change over 12 months - Take-aways and snacks,CZCE,
RPI:Percentage change over 12 months - Tea,CBVK,
"RPI:Percentage change over 12 months - Telephones, telemessages, etc",CZDL,
RPI:Percentage change over 12 months - Television licences and rentals,CZEO,
"RPI:Percentage change over 12 months - Toys, photographic and sports goods",CZEK,
RPI:Percentage change over 12 months - Travel and leisure,CZBN,
RPI:Percentage change over 12 months - Two-person pensioner households index,CZJI,
RPI:Percentage change over 12 months - UK holidays,DOEC,
RPI:Percentage change over 12 months - unprocessed potatoes,CZBV,
RPI:Percentage change over 12 months - Vegetables,CZBW,
RPI:Percentage change over 12 months - Vehicles tax and insurance,CZEC,
RPI:Percentage change over 12 months - Water and other payments,CZCT,
RPI:Percentage change over 12 months - wines & spirits off sales,CZCL,
RPI:Percentage change over 12 months - wines & spirits on sales,CZCK,
RPI:Percentage change over 12 months - Wines and spirits,CZCJ,
RPI:Percentage change over 12 months - Women's outerwear,CZDQ,
RPI:Percentage change over 12 months: One-person pensioner households index,CZIT,
RPI:Percentage points change over preious month (12 month rate)- Catering,DOLT,
RPI:Percentage points change over previous month (12 month rate)- All items,DOLR,
RPI:Percentage points change over previous month (12 month rate)- Food,DOLS,
RPI:Percentage points change over previous month(12 month rate)- Clothing & Fo,DOMA,
RPI:Percentage points change over previous month(12 month rate)- Fare & other t,DOMD,
RPI:Percentage points change over previous month(12 month rate)- Fuel & Light,DOLX,
RPI:Percentage points change over previous month(12 month rate)- Household good,DOLY,
RPI:Percentage points change over previous month(12 month rate)- Household serv,DOLZ,
RPI:Percentage points change over previous month(12 month rate)- Housing,DOLW,
RPI:Percentage points change over previous month(12 month rate)- Leisure goods,DOME,
RPI:Percentage points change over previous month(12 month rate)- Leisure servic,DOMF,
RPI:Percentage points change over previous month(12 month rate)- Motoring expen,DOMC,
RPI:Percentage points change over previous month(12 month rate)- Personal good,DOMB,
RPI:Percentage points change over previous month(12 month rate)- Rounding effec,DOMG,
RPI:Percentage points change over previous month(12 month rate)- Tobacco,DOLV,
RPI:Percentage points change over previous month(12 monthe rate)- Alcoholic dri,DOLU,
RPI:Seasonally adjusted all items exc. MIPs and indirect taxes (SARPIY): Indices,CDSK,
RPI:Two-person pensioner households index - All Items (excl Housing) (Jan 87=100,CZIU,
RPI:Weight (parts per 1000) - Services: Shop services,DOHF,
RPI:Weights (part per 1000) - All Services,DOHH,
RPI:Weights (part per 1000) - Services: Non-Shop services,DOHG,
RPI:Weights (parts per 1000) - Alcohol and Tobacco,CBVW,
RPI:Weights (parts per 1000) - Alcoholic drink,CZHD,
RPI:Weights (parts per 1000) - All items,CZGU,
RPI:Weights (parts per 1000) - All items except food,CZGV,
RPI:Weights (parts per 1000) - All items except housing,CZGX,
RPI:Weights (parts per 1000) - All items except mortgage interest payments,CZGY,
RPI:Weights (parts per 1000) - All items except seasonal food,CZGW,
RPI:Weights (parts per 1000) - Audio-visual equipment,CZYN,
RPI:Weights (parts per 1000) - Bacon,CZVV,
RPI:Weights (parts per 1000) - Beef,CZVR,
RPI:Weights (parts per 1000) - Beer,CZWV,
RPI:Weights (parts per 1000) - beer off sales,CZWX,
RPI:Weights (parts per 1000) - beer on sales,CZWW,
RPI:Weights (parts per 1000) - Biscuits and cakes,CZVQ,
RPI:Weights (parts per 1000) - Books and newspapers,CZYQ,
RPI:Weights (parts per 1000) - Bread,CZVO,
RPI:Weights (parts per 1000) - Bus and coach fares,CZYL,
RPI:Weights (parts per 1000) - Butter,CZWA,
RPI:Weights (parts per 1000) - Canteen meals,CZWT,
RPI:Weights (parts per 1000) - Catering,CZHC,
RPI:Weights (parts per 1000) - CDs records and tapes,CZYO,
RPI:Weights (parts per 1000) - Cereals,CZVP,
RPI:Weights (parts per 1000) - Cheese,CZWC,
RPI:Weights (parts per 1000) - Chemists goods,CZYE,
RPI:Weights (parts per 1000) - Children's outerwear,CZYA,
RPI:Weights (parts per 1000) - Cigarettes,CZXB,
RPI:Weights (parts per 1000) - Clothing and footwear,CZHJ,
RPI:Weights (parts per 1000) - Coal and solid fuels,CZXK,
RPI:Weights (parts per 1000) - Coffee and other hot drinks,CZWH,
RPI:Weights (parts per 1000) - Consumer Durables,CBWA,
RPI:Weights (parts per 1000) - Council tax & Rates,CZXF,
RPI:Weights (parts per 1000) - Depreciation,DOGX,
RPI:Weights (parts per 1000) - Do-it yourself materials,CZXI,
RPI:Weights (parts per 1000) - Domestic services,CZXW,
RPI:Weights (parts per 1000) - Dwelling insurance & ground rent,CZXJ,
RPI:Weights (parts per 1000) - Eggs,CZWD,
RPI:Weights (parts per 1000) - Electrical appliances,CZXQ,
RPI:Weights (parts per 1000) - Electricity,CZXL,
RPI:Weights (parts per 1000) - Entertainment and other recreation,CZYT,
RPI:Weights (parts per 1000) - Fares and other travel costs,CZHM,
RPI:Weights (parts per 1000) - Fees and subscriptions,CZXX,
RPI:Weights (parts per 1000) - Food,CZGZ,
RPI:Weights (parts per 1000) - Food and Catering,CBVV,
RPI:Weights (parts per 1000) - Footwear,CZYC,
RPI:Weights (parts per 1000) - Foreign holidays,CBXQ,
RPI:Weights (parts per 1000) - Fresh fish,CZVY,
RPI:Weights (parts per 1000) - Fresh fruit,CZWP,
RPI:Weights (parts per 1000) - Fresh vegetables,CZWN,
RPI:Weights (parts per 1000) - Fuel and light,CZHG,
RPI:Weights (parts per 1000) - Furnishings,CZXP,
RPI:Weights (parts per 1000) - Furniture,CZXO,
RPI:Weights (parts per 1000) - Gardening products,CZYR,
RPI:Weights (parts per 1000) - Gas,CZXM,
RPI:Weights (parts per 1000) - Home-killed lamb,CZVS,
RPI:Weights (parts per 1000) - Household consumables,CZXS,
RPI:Weights (parts per 1000) - Household goods,CZHH,
RPI:Weights (parts per 1000) - Household services,CZHI,
RPI:Weights (parts per 1000) - Housing,CZHF,
RPI:Weights (parts per 1000) - Housing and Household Expenditure,CBVX,
RPI:Weights (parts per 1000) - Imported lamb,CZVT,
RPI:Weights (parts per 1000) - Leisure goods,CZHN,
RPI:Weights (parts per 1000) - Leisure services,CZHO,
RPI:Weights (parts per 1000) - Maintenance of motor vehicles,CZYH,
RPI:Weights (parts per 1000) - Men's outerwear,CZXY,
RPI:Weights (parts per 1000) - Milk products,CZWF,
"RPI:Weights (parts per 1000) - Milk, fresh",CZWE,
RPI:Weights (parts per 1000) - Mortgage interest payments,CZXE,
RPI:Weights (parts per 1000) - Motoring expenditure,CZHL,
RPI:Weights (parts per 1000) - Non-seasonal food,CZHB,
RPI:Weights (parts per 1000) - Oil and other fuels,CZXN,
RPI:Weights (parts per 1000) - Oils and fats,CZWB,
RPI:Weights (parts per 1000) - Other clothing,CZYB,
RPI:Weights (parts per 1000) - Other foods,CZWR,
RPI:Weights (parts per 1000) - Other household equipment,CZXR,
RPI:Weights (parts per 1000) - Other meat,CZVX,
RPI:Weights (parts per 1000) - Other Tobacco,CZXC,
RPI:Weights (parts per 1000) - Other travel costs,CZYM,
RPI:Weights (parts per 1000) - Personal articles,CZYD,
RPI:Weights (parts per 1000) - Personal Expenditure,CBVY,
RPI:Weights (parts per 1000) - Personal goods and services,CZHK,
RPI:Weights (parts per 1000) - Personal services,CZYF,
RPI:Weights (parts per 1000) - Pet care,CZXT,
RPI:Weights (parts per 1000) - Petrol and oil,CZYI,
RPI:Weights (parts per 1000) - Pork,CZVU,
RPI:Weights (parts per 1000) - Postage,CZXU,
RPI:Weights (parts per 1000) - Poultry,CZVW,
RPI:Weights (parts per 1000) - Processed fish,CZVZ,
RPI:Weights (parts per 1000) - Processed fruit,CZWQ,
RPI:Weights (parts per 1000) - Processed potatoes,CZWM,
RPI:Weights (parts per 1000) - Processed vegetables,CZWO,
RPI:Weights (parts per 1000) - Purchase of motor vehicles,CZYG,
RPI:Weights (parts per 1000) - Rail fares,CZYK,
RPI:Weights (parts per 1000) - Rent,CZXD,
RPI:Weights (parts per 1000) - Repairs and maintenance charge,CZXH,
RPI:Weights (parts per 1000) - Restaurant meals,CZWS,
RPI:Weights (parts per 1000) - Seasonal food,CZHA,
RPI:Weights (parts per 1000) - Soft drinks,CZWI,
RPI:Weights (parts per 1000) - Sugar and preserves,CZWJ,
RPI:Weights (parts per 1000) - Sweets and chocolates,CZWK,
